Lazza - Cenere; https://www.youtube.com/watch?v=ZqHoB53XzjU; pop
Booba - Tèlèphone ft. Sfera Ebbasta; https://www.youtube.com/watch?v=v1vcy1c7AYc; trap ita
Steve Lacy - Mercury; https://www.youtube.com/watch?v=229gdKbKcaI; cantanti esteri
Icona Pop - Off Of My Mind ft. VIZE; https://www.youtube.com/watch?v=zEjbIiknWrk; slap house
TS7 - Know My Name; https://www.youtube.com/watch?v=3DTEIHfEZSE; House
Navos - Believe Me; https://www.youtube.com/watch?v=RkCBOAkTjyU; House
Tungevaag - Ride With Me (Brennan Heart Remix); https://www.youtube.com/watch?v=UMFyOXMy0wE; Hardcore
twenty one pilots - Neon Gravestones; https://www.youtube.com/watch?v=5MeQ9rA2Ifg; Cantanti esteri
twenty one pilots - Leave The City; https://www.youtube.com/watch?v=zDktApy8Sn0; Cantanti esteri
Daddy Yankee - Lovumba; https://www.youtube.com/watch?v=1PN4_R-WB7k; Reggeaton
Ghali - Barcellona; https://www.youtube.com/watch?v=dPu5XUj7IoI; Pop
Gusttavo Lima - Balada; https://www.youtube.com/watch?v=jtCZSEhd1Xo; Balli di gruppo
Michel Telò - Ai Se Eu Te Pego; https://www.youtube.com/watch?v=2h-NUNUrLao; Balli di gruppo
Chris Brown - Under The Influence; https://www.youtube.com/watch?v=LPnDCTqW7zw; Trap ame
Tananai - Comincia Tu ft. Rosa Chemical; https://www.youtube.com/watch?v=VLdofY79nWQ; Pop
Niko The Kid - Outta Body; https://www.youtube.com/watch?v=qqJg4m7oQHw; Tech
Matroda - Temperature; https://www.youtube.com/watch?v=Qa1Tg3YhUF0; Tech
Empire Of The Sun - Alive; https://www.youtube.com/watch?v=ocdOJQoktTw; Canzoni Famose 2010
One Piece - Dr. Tony Tony Chopper; https://www.youtube.com/watch?v=4629Lzrkyds; Sigle
Chris Lake - In The Yuma ft. Aatig; https://www.youtube.com/watch?v=qz1cWuV6wYk; Tech
Essam Jansen - Maria Maria; https://www.youtube.com/watch?v=3DZo0OcjKsw; Tech
Luchè - Purosangue ft. Shiva; https://www.youtube.com/watch?v=FElFrbTU9GE; Trap ita
TroyBoi - Shake It; https://www.youtube.com/watch?v=gINfgtpmYcI; Trap Musicale
Capo Plaza - Rapstar; https://www.youtube.com/watch?v=vq2qgfTg5P4; Trap Ita
Geolier - Chiagne ft. Lazza & Takagi & Ketra; https://www.youtube.com/watch?v=LvXWeSPruHM; Trap Ita
HUGEL & BLOND:ISH & Nfasis - Tra Tra; https://www.youtube.com/watch?v=q5lth4UrZSo; Tech
Reinier Zonneveld - Samsara ft. HI-LO; https://www.youtube.com/watch?v=ZMr-EHmpYto; Techno
Jason Derulo - Don't Wanna Go Home; https://www.youtube.com/watch?v=-AcLcKnyKnQ; Canzoni famose 2010
Pitbull - I Know You Want Me; https://www.youtube.com/watch?v=bajJK43l5BI; Canzoni famose 2010
Paky - La Bellavita ft. JuL; https://www.youtube.com/watch?v=sCtfywzUpbY; Trap Ita
Shiva - Take 4; https://www.youtube.com/watch?v=jXdvCHD_NPg; Trap Ita
Guè - Cookies N' Cream ft. ANNA & Sfera Ebbasta MODIFICA FINE; https://www.youtube.com/watch?v=z_D_SP5YGh0; Trap Ita
Finesse - Gelosa ft. Shiva & Sfera Ebbasta & Guè; https://www.youtube.com/watch?v=oBS25dk7asc; Trap Ita
Hugel - Marianela (Que Pasa); https://www.youtube.com/watch?v=GJtj84f-R-4; Tech
Mau P - Gimme That Bounce; https://www.youtube.com/watch?v=Tj8QOaiDfC0; Tech
Guè - Tuta Maphia ft. Paky; https://www.youtube.com/watch?v=O5rpuLVEofQ; Trap Ita
Guè - Need U 2Nite ft. Massimo Pericolo; https://www.youtube.com/watch?v=LiQDVIvoOQs; Trap Ita
Empire of the Sun - Walking On a Dream; https://www.youtube.com/watch?v=r74n9GOwcA8; Canzoni Famose 2010
Salmo - Diavolo in me vs Want You (Mash-Up); https://www.youtube.com/watch?v=ZwZOcyhCMb4; Mash-up
Mr. Rain - Supereroi; https://www.youtube.com/watch?v=R-AAVVToYcY; Cantanti italiani
Marco Mengoni - Due Vite MODIFICA FINE; https://www.youtube.com/watch?v=eO1CPitXoJw; Cantanti italiani
Madame - IL BENE NEL MALE; https://www.youtube.com/watch?v=-eEII8sY858; Pop
Tananai - TANGO MODIFICA FINE; https://www.youtube.com/watch?v=wdcxK6pkJTw; Cantanti italiani
Rosa Chemical - MADE IN ITALY MODIFICA FINE; https://www.youtube.com/watch?v=PkcjKegwg-8; Pop
Elodie - Due Modifica fine; https://www.youtube.com/watch?v=Lw_-SMAx-tQ; Pop
Blanco - l'isola delle rose; https://www.youtube.com/watch?v=Qjsz46zIigo; Pop
Mara Sattei - DUEMILAMINUTI; https://www.youtube.com/watch?v=QS8F9FaaFug; Cantanti italiani
Ultimo - Alba; https://www.youtube.com/watch?v=3SmERNntCb8; Cantanti italiani
Colapesce, Dimartino - Splash; https://www.youtube.com/watch?v=DzkXSGo9h7E; Pop
Geolier - X CASO ft. Sfera Ebbasta; https://www.youtube.com/watch?v=UXinTUVyTMo; trap ita
Stefano Lentini; https://www.youtube.com/watch?v=tJqYM8b3l5k; Sigle
O Mar For (Matteo Paolillo Remix); https://www.youtube.com/watch?v=7Zz4Fs0B8nE; Bass House Mashup
Villabanks - Il Doc 3 ft. Tony Effe & MamboLosco; https://www.youtube.com/watch?v=Z3SxxLeeceM; Trap ita
Metro Boomin - Too Many Nights ft. Future & Don Toliver; https://www.youtube.com/watch?v=3q_ijl-aaTI; Trap ame
Metro Boomin - Creepin' ft. The Weeknd & 21 Savage; https://www.youtube.com/watch?v=61ymOWwOwuk; Trap ame
Metro Boomin - Niagara Falls (Foot or 2) ft. Travis Scott & 21 Savage; https://www.youtube.com/watch?v=Z8vDU6vUTj4; Trap ame
Epoque - Ricordi ft. Ernia; https://www.youtube.com/watch?v=RnWy7HNKdL4; Pop
Chris Lake - Deceiver (VIP) ft. Green Velvet; https://www.youtube.com/watch?v=Pf11D5bKV1w; tech
Gualtiero - FLKKRDNGN; https://www.youtube.com/watch?v=nAmXUZ3mVYo; Moombahton
Karl Wine - Bam Digi Bam Pt 2 ft. Bigg Frankii & Dj Wayn; https://www.youtube.com/watch?v=Blwv0Qwy5k4; Moombahton
Gualtiero - Me Gusta; https://www.youtube.com/watch?v=EQuu3U8GEwU; Moombahton
Play-N-Skillz - Bandera ft. Willy William; https://www.youtube.com/watch?v=Z_IK9NeB-eU; Moombahton
Chip Charlez - AI AI AI; https://www.youtube.com/watch?v=zHHdFq9ykqI; Reggeaton
Alok - Deep Down ft. Ella Eyre & Kenny Dope & Never Dull; https://www.youtube.com/watch?v=-T58HIwGsFg; House
Juck - Mischia; https://www.youtube.com/watch?v=3hEGABZ2CNA; Trap Ita
Juck - Effetto; https://www.youtube.com/watch?v=XhKlOIThosU; Trap Ita
Metro Boomin - Umbrella; https://www.youtube.com/watch?v=SR_MPy7WdBg; Trap ame
Metro Boomin - Superhero ft. Future & Chris Brown; https://www.youtube.com/watch?v=QkaWdvv-jKg; Trap ame
Miley Cyrus - Flowers; https://www.youtube.com/watch?v=SWpAYbgHmTo; Pop
Twenty One Pilots - Shy Away; https://www.youtube.com/watch?v=niR2qJ3mGEE; Cantanti esteri
Twenty One Pilots - Saturday; https://www.youtube.com/watch?v=qJ19VKeDQbY; Cantanti esteri
Tananai - Abissale; https://www.youtube.com/watch?v=y-oV6OfaBZ8; Cantanti italiani
Drake - Rich Flex ft. 21 Savage; https://www.youtube.com/watch?v=I4DjHHVHWAE; Trap ame
Bresh - Guasto D'Amore ft. SHUNE; https://www.youtube.com/watch?v=2wk0Cq5ZrK4; Pop
Annalisa - Bellissima; https://www.youtube.com/watch?v=QaSdJjnJa3A; Pop
Shiva - Non lo Sai; https://www.youtube.com/watch?v=NOgzXbNopaQ; Trap ita
Pinguini Tattici Nucleari - RICORDI; https://www.youtube.com/watch?v=wR4rWeD51Is; Pop
Medy - Arai ft. Capo Plaza; https://www.youtube.com/watch?v=Aixw1N9JmyE; Trap ita
Central Cee - Let Go MODIFICA FINE; https://www.youtube.com/watch?v=wg4D8KnKOVM; Trap ame
Central Cee - Doja; https://www.youtube.com/watch?v=fJzPJKv3ZrI; Trap ame
Capo Plaza - Capri Sun; https://www.youtube.com/watch?v=qCu_yyNoKuA; Trap ita
Shiva - Alleluia ft. Sfera Ebbasta; https://www.youtube.com/watch?v=6jBtCAh3QFQ; Trap ita
Shiva - Un altro show ft. Geolier; https://www.youtube.com/watch?v=6hhcvuPCpbQ; Pop
Gazzelle - Idem; https://www.youtube.com/watch?v=Lji5fDkjqRU; Indie
thasup - !ly ft. Coez; https://www.youtube.com/watch?v=r1p24SFVk98; Pop
Ernia - BELLA FREGATURA; https://www.youtube.com/watch?v=_FoxRNRS5U4; Pop
KAROL G - TQG ft. Shakira; https://www.youtube.com/watch?v=s4qy1eFvX9M; Reggeaton
Irama - A L I; https://www.youtube.com/watch?v=yMbn6W1Vgrc; Cantanti italiani
Rondodasosa - NEW YORK MODIFICA FINE; https://www.youtube.com/watch?v=rA6_PlOKLNY; trap ita
Lil Nas X - STAR WALKIN'; https://www.youtube.com/watch?v=Zrly3QMUhoo; trap ame
Maneskin - Gossip; https://www.youtube.com/watch?v=5biKL3ewgtQ; cantanti ita
Sam Smith - Unholy ft. Kim Petras; https://www.youtube.com/watch?v=QMGGaNynpLI; Pop
Meghan Trainor - Made You Look; https://www.youtube.com/watch?v=2HKitdFks0o; Pop
Matteo Paolillo - ORIGAMI ALL'ALBA; https://www.youtube.com/watch?v=P-ZJLJCv0xs; trap ita
Geolier - MONDAY ft. Shiva; https://www.youtube.com/watch?v=Hk3Syf0Lk98; Trap ita
Olly - Polvere; https://www.youtube.com/watch?v=GvabHe-bBBA; Pop
Guè - Mollami Pt. 2; https://www.youtube.com/watch?v=ab4PdCyqbTI; Trap ita
Coi Leray - Players; https://www.youtube.com/watch?v=x9-79hifupY; Pop
Ernia - ACQUA TONICA ft. Geolier; https://www.youtube.com/watch?v=6EcelzvNw3E; trap ita
Elodie - Ok. Respira; https://www.youtube.com/watch?v=8_1XceEs07U; Pop
Felix Jaehn - Call It Love ft. Ray Dalton; https://www.youtube.com/watch?v=UWkuSKD4C0s; House
Post Malone - I Like You (A Happier Song) ft. Doja Cat; https://www.youtube.com/watch?v=aKXzTJ7CjsI; trap ame
Dom Dolla - Rhyme Dust ft. MK; https://www.youtube.com/watch?v=crKrCKu8504; tech